image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
288042,advlogo_eps0.09_iter5,0.14285714285714288,0.12500000000000003,0.99997395,67.78024786953453,0.9999963641166687,0.9999979734420776,0.00016093684826046228,1.3828277587890625e-05,7384,9.012142e-05,3.8206169847398996e-05,3.858992567984387e-05,3.9661270420765504e-05
334719,advlogo_eps0.09_iter3,0.13636363636363638,0.12121212121212123,0.99998903,73.86026140175578,0.9999985098838806,0.9999992251396179,1.9569550204323605e-05,7.510185241699219e-06,2015,2.394725e-05,1.0772211680887267e-05,1.0259003829560243e-05,1.0259244845656212e-05
283520,advlogo_eps0.09_iter29,0.5000000000000001,0.3333333333333334,0.9996402,55.47898079498757,0.9999420046806335,0.9999619126319885,0.0008970285998657346,0.0003077983856201172,91206,0.0012401873,0.0005686173681169748,0.000555672449991107,0.0005723786307498813
319721,advlogo_eps0.09_iter1,0.5000000000000001,0.0,0.99999887,80.78435529736005,0.9999998807907104,0.9999996423721313,3.4394358863210073e-06,9.5367431640625e-07,406,4.8254915e-06,1.9715043890755624e-06,2.0975762708985712e-06,2.1234586711216252e-06
347265,advlogo_eps0.09_iter2,0.5000000000000001,0.3333333333333334,0.9999821,75.49030022069816,0.9999980926513672,0.9999995231628418,0.00012725921988021582,1.1444091796875e-05,1247,1.5536818e-05,6.715119980071904e-06,6.9931156758684665e-06,7.2971633926499635e-06
414170,advlogo_eps0.09_iter8,0.20000000000000004,0.1666666666666667,0.99988645,64.97027329274589,0.9999863505363464,0.9999945759773254,0.000326814828440547,0.00030028820037841797,12295,0.00015641747,6.884643516968936e-05,6.813705113017932e-05,7.005114457570016e-05
231508,advlogo_eps0.09_iter4,0.13717532467532467,0.12441724941724942,0.9999744,69.60751985929518,0.9999968409538269,0.9999982714653015,6.648123962804675e-05,8.58306884765625e-06,5051,6.134928e-05,2.749046507233288e-05,2.720222073548939e-05,2.6258836442139e-05
118921,advlogo_eps0.09_iter4,0.3333333333333334,0.25000000000000006,0.9999575,72.95750513154437,0.9999948740005493,0.9999992251396179,0.00021338067017495632,2.866983413696289e-05,2331,2.8344553e-05,1.2847353900724556e-05,1.2540769603219815e-05,1.2060381777700968e-05
785,advlogo_eps0.09_iter3,0.3333333333333334,0.25000000000000006,0.9999764,74.90941671572642,0.9999974966049194,0.9999978542327881,0.0002591624215710908,9.179115295410156e-06,1406,1.7511216e-05,8.083826287474949e-06,7.844584615668282e-06,7.567783086415147e-06
261982,advlogo_eps0.09_iter2,0.4545454545454546,0.2954545454545455,0.9999914,79.41140304723832,0.9999990463256836,0.9999997615814209,3.660894071799703e-05,3.933906555175781e-06,620,7.062201e-06,2.9954803721921053e-06,2.843196625690325e-06,2.869914169423282e-06
99242,advlogo_eps0.09_iter20,0.3333333333333334,0.20000000000000004,0.9996702,64.38146561493967,0.999952495098114,0.9999893307685852,0.0024220673367381096,0.00017327070236206055,17226,0.00020600185,8.932520722737536e-05,8.783159137237817e-05,9.000484715215862e-05
